5.600000000000000533e-01 3.500000000000000333e-02 4.800000000000000100e-02 1.400000000000000029e-02 6.700000000000000400e-02 3.699999999999999817e-02 7.000000000000000146e-03 2.400000000000000050e-02 4.499999999999999833e-02 1.200000000000000025e-02 3.200000000000000067e-02 2.199999999999999872e-02 2.100000000000000130e-02 1.700000000000000122e-02 1.600000000000000033e-02 4.299999999999999656e-02
4.620000000000000218e-01 3.799999999999999906e-02 5.299999999999999850e-02 4.000000000000000083e-02 4.599999999999999922e-02 3.699999999999999817e-02 1.499999999999999944e-02 4.200000000000000261e-02 5.999999999999999778e-02 2.400000000000000050e-02 5.099999999999999672e-02 3.200000000000000067e-02 1.499999999999999944e-02 1.700000000000000122e-02 1.299999999999999940e-02 5.500000000000000028e-02
4.699999999999999734e-01 5.399999999999999939e-02 4.599999999999999922e-02 2.699999999999999969e-02 5.299999999999999850e-02 4.900000000000000189e-02 1.700000000000000122e-02 3.099999999999999978e-02 4.100000000000000172e-02 1.200000000000000025e-02 3.099999999999999978e-02 3.300000000000000155e-02 2.100000000000000130e-02 2.800000000000000058e-02 2.500000000000000139e-02 6.199999999999999956e-02
4.079999999999999738e-01 4.700000000000000011e-02 4.399999999999999745e-02 4.200000000000000261e-02 4.299999999999999656e-02 4.900000000000000189e-02 2.500000000000000139e-02 4.499999999999999833e-02 4.200000000000000261e-02 1.600000000000000033e-02 4.299999999999999656e-02 4.900000000000000189e-02 1.200000000000000025e-02 2.999999999999999889e-02 2.299999999999999961e-02 8.200000000000000344e-02
4.590000000000000191e-01 4.100000000000000172e-02 3.200000000000000067e-02 2.400000000000000050e-02 6.700000000000000400e-02 3.200000000000000067e-02 7.000000000000000146e-03 2.400000000000000050e-02 8.599999999999999312e-02 1.099999999999999936e-02 3.699999999999999817e-02 3.099999999999999978e-02 3.899999999999999994e-02 2.699999999999999969e-02 2.299999999999999961e-02 5.999999999999999778e-02
4.159999999999999809e-01 3.500000000000000333e-02 5.299999999999999850e-02 2.599999999999999881e-02 4.900000000000000189e-02 4.399999999999999745e-02 1.499999999999999944e-02 2.900000000000000147e-02 5.700000000000000205e-02 1.400000000000000029e-02 6.300000000000000044e-02 3.200000000000000067e-02 2.100000000000000130e-02 2.299999999999999961e-02 2.599999999999999881e-02 9.700000000000000289e-02
4.179999999999999827e-01 3.899999999999999994e-02 4.299999999999999656e-02 1.499999999999999944e-02 5.500000000000000028e-02 5.199999999999999761e-02 1.000000000000000021e-02 3.500000000000000333e-02 6.800000000000000488e-02 1.600000000000000033e-02 4.200000000000000261e-02 3.200000000000000067e-02 2.100000000000000130e-02 3.099999999999999978e-02 3.500000000000000333e-02 8.799999999999999489e-02
3.270000000000000129e-01 4.800000000000000100e-02 5.299999999999999850e-02 3.200000000000000067e-02 4.700000000000000011e-02 4.299999999999999656e-02 1.899999999999999953e-02 3.699999999999999817e-02 4.900000000000000189e-02 1.299999999999999940e-02 4.399999999999999745e-02 4.499999999999999833e-02 2.000000000000000042e-02 3.099999999999999978e-02 3.699999999999999817e-02 1.549999999999999989e-01
4.729999999999999760e-01 3.200000000000000067e-02 4.399999999999999745e-02 1.700000000000000122e-02 7.299999999999999545e-02 3.599999999999999728e-02 1.099999999999999936e-02 2.100000000000000130e-02 6.700000000000000400e-02 1.000000000000000021e-02 4.399999999999999745e-02 2.000000000000000042e-02 3.699999999999999817e-02 2.500000000000000139e-02 2.900000000000000147e-02 6.099999999999999867e-02
4.279999999999999916e-01 4.200000000000000261e-02 5.099999999999999672e-02 2.400000000000000050e-02 6.500000000000000222e-02 4.499999999999999833e-02 1.299999999999999940e-02 3.400000000000000244e-02 4.599999999999999922e-02 1.600000000000000033e-02 4.200000000000000261e-02 3.300000000000000155e-02 2.699999999999999969e-02 3.099999999999999978e-02 2.299999999999999961e-02 8.000000000000000167e-02
