8.499999999999999778e-01 5.000000000000000104e-03 1.000000000000000021e-02 1.000000000000000021e-02 4.499999999999999833e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000139e-02 5.000000000000000104e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999944e-02 1.499999999999999944e-02 0.000000000000000000e+00 1.000000000000000021e-02
5.350000000000000311e-01 4.000000000000000083e-02 1.000000000000000056e-01 4.499999999999999833e-02 4.000000000000000083e-02 1.499999999999999944e-02 1.499999999999999944e-02 1.000000000000000021e-02 4.499999999999999833e-02 1.499999999999999944e-02 2.999999999999999889e-02 2.000000000000000042e-02 2.999999999999999889e-02 2.000000000000000042e-02 1.000000000000000021e-02 2.999999999999999889e-02
5.699999999999999512e-01 8.000000000000000167e-02 5.500000000000000028e-02 5.000000000000000104e-03 8.999999999999999667e-02 1.000000000000000021e-02 5.000000000000000104e-03 5.000000000000000104e-03 3.500000000000000333e-02 5.000000000000000104e-03 5.000000000000000104e-03 5.000000000000000104e-03 4.499999999999999833e-02 2.999999999999999889e-02 2.000000000000000042e-02 3.500000000000000333e-02
5.250000000000000222e-01 2.999999999999999889e-02 1.199999999999999956e-01 3.500000000000000333e-02 5.999999999999999778e-02 1.000000000000000021e-02 2.000000000000000042e-02 1.000000000000000021e-02 5.000000000000000278e-02 5.000000000000000104e-03 3.500000000000000333e-02 1.499999999999999944e-02 5.000000000000000104e-03 5.000000000000000104e-03 2.500000000000000139e-02 5.000000000000000278e-02
6.049999999999999822e-01 1.000000000000000021e-02 5.000000000000000104e-03 1.000000000000000021e-02 8.500000000000000611e-02 1.499999999999999944e-02 0.000000000000000000e+00 1.499999999999999944e-02 8.500000000000000611e-02 2.000000000000000042e-02 2.999999999999999889e-02 1.499999999999999944e-02 6.500000000000000222e-02 2.000000000000000042e-02 5.000000000000000104e-03 1.499999999999999944e-02
4.099999999999999756e-01 4.000000000000000083e-02 9.500000000000000111e-02 2.000000000000000042e-02 5.999999999999999778e-02 1.000000000000000021e-02 1.499999999999999944e-02 1.000000000000000021e-02 8.500000000000000611e-02 1.000000000000000021e-02 4.000000000000000083e-02 3.500000000000000333e-02 2.999999999999999889e-02 1.499999999999999944e-02 2.000000000000000042e-02 1.049999999999999961e-01
4.799999999999999822e-01 3.500000000000000333e-02 4.000000000000000083e-02 1.499999999999999944e-02 4.499999999999999833e-02 1.000000000000000021e-02 5.000000000000000104e-03 5.000000000000000104e-03 8.500000000000000611e-02 2.500000000000000139e-02 2.500000000000000139e-02 1.000000000000000021e-02 8.999999999999999667e-02 2.999999999999999889e-02 4.000000000000000083e-02 5.999999999999999778e-02
4.199999999999999845e-01 2.999999999999999889e-02 5.500000000000000028e-02 4.000000000000000083e-02 5.500000000000000028e-02 2.500000000000000139e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.500000000000000111e-02 1.499999999999999944e-02 4.000000000000000083e-02 2.999999999999999889e-02 4.000000000000000083e-02 2.500000000000000139e-02 3.500000000000000333e-02 7.499999999999999722e-02
6.199999999999999956e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.199999999999999956e-01 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.999999999999999778e-02 5.000000000000000104e-03 1.499999999999999944e-02 0.000000000000000000e+00 1.100000000000000006e-01 2.000000000000000042e-02 0.000000000000000000e+00 1.000000000000000021e-02
4.600000000000000200e-01 2.500000000000000139e-02 5.999999999999999778e-02 1.499999999999999944e-02 5.999999999999999778e-02 3.500000000000000333e-02 1.499999999999999944e-02 2.000000000000000042e-02 5.500000000000000028e-02 2.000000000000000042e-02 3.500000000000000333e-02 2.000000000000000042e-02 5.999999999999999778e-02 4.499999999999999833e-02 2.500000000000000139e-02 5.000000000000000278e-02
5.749999999999999556e-01 2.000000000000000042e-02 4.000000000000000083e-02 2.000000000000000042e-02 7.000000000000000666e-02 4.499999999999999833e-02 5.000000000000000104e-03 0.000000000000000000e+00 8.000000000000000167e-02 5.000000000000000104e-03 1.000000000000000021e-02 1.499999999999999944e-02 3.500000000000000333e-02 4.000000000000000083e-02 1.499999999999999944e-02 2.500000000000000139e-02
4.899999999999999911e-01 2.999999999999999889e-02 5.999999999999999778e-02 4.499999999999999833e-02 6.500000000000000222e-02 2.500000000000000139e-02 0.000000000000000000e+00 1.499999999999999944e-02 5.000000000000000278e-02 2.000000000000000042e-02 2.999999999999999889e-02 2.000000000000000042e-02 7.000000000000000666e-02 2.999999999999999889e-02 1.499999999999999944e-02 3.500000000000000333e-02
5.400000000000000355e-01 1.000000000000000021e-02 2.000000000000000042e-02 1.000000000000000021e-02 8.000000000000000167e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 8.999999999999999667e-02 1.499999999999999944e-02 2.000000000000000042e-02 1.000000000000000021e-02 1.400000000000000133e-01 1.499999999999999944e-02 1.000000000000000021e-02 2.000000000000000042e-02
3.950000000000000178e-01 1.499999999999999944e-02 5.999999999999999778e-02 1.499999999999999944e-02 7.000000000000000666e-02 2.000000000000000042e-02 1.499999999999999944e-02 1.000000000000000021e-02 5.500000000000000028e-02 1.000000000000000021e-02 4.000000000000000083e-02 1.000000000000000021e-02 8.000000000000000167e-02 5.000000000000000278e-02 5.000000000000000278e-02 1.049999999999999961e-01
4.899999999999999911e-01 1.499999999999999944e-02 2.999999999999999889e-02 1.499999999999999944e-02 8.000000000000000167e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 8.000000000000000167e-02 1.499999999999999944e-02 2.500000000000000139e-02 2.500000000000000139e-02 6.500000000000000222e-02 1.000000000000000021e-02 3.500000000000000333e-02 8.500000000000000611e-02
3.800000000000000044e-01 1.499999999999999944e-02 5.500000000000000028e-02 1.000000000000000021e-02 3.500000000000000333e-02 2.000000000000000042e-02 1.000000000000000021e-02 2.000000000000000042e-02 8.500000000000000611e-02 5.000000000000000104e-03 4.499999999999999833e-02 3.500000000000000333e-02 4.000000000000000083e-02 3.500000000000000333e-02 5.000000000000000278e-02 1.600000000000000033e-01
